source_status,pulled_at_local,delivery_window_since,delivery_window_until,account_alias,account_name,account_id,object_level,object_id,current_name,parent_campaign_id,parent_campaign_name,parent_adset_id,parent_adset_name,configured_status,effective_status,objective_or_optimization_goal,spend,impressions,clicks,proposed_nc2_name,proposed_key,naming_status,notes
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078024230488,Ad 4 - Carousel - B - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,,268.92,6793,99,CAR | FranchiseAcq | Ad 4 - Carousel - B - Charlotte | Pending | v1,car-franchiseacq-ad-4-carousel-b-charlotte-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078056090488,Ad 1 - B - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,814.32,13743,256,UNK | FranchiseAcq | Ad 1 - B - Atlanta | Pending | v1,unk-franchiseacq-ad-1-b-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078056120488,Ad 1 - B - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,100.1,1540,38,UNK | FranchiseAcq | Ad 1 - B - Retargeting | Pending | v1,unk-franchiseacq-ad-1-b-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078117930488,Ad 2 - B - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,PAUSED,PAUSED,,4.89,103,0,UNK | FranchiseAcq | Ad 2 - B - Atlanta | Pending | v1,unk-franchiseacq-ad-2-b-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078118000488,Ad 2 - B - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,12.77,145,2,UNK | FranchiseAcq | Ad 2 - B - Retargeting | Pending | v1,unk-franchiseacq-ad-2-b-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078249040488,Ad 3 - B - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,26.1,400,2,UNK | FranchiseAcq | Ad 3 - B - Retargeting | Pending | v1,unk-franchiseacq-ad-3-b-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078249810488,Ad 3 - B - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,PAUSED,PAUSED,,24.83,375,5,UNK | FranchiseAcq | Ad 3 - B - Atlanta | Pending | v1,unk-franchiseacq-ad-3-b-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078268090488,Ad 4 - Carousel - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,,1470.87,34276,918,CAR | FranchiseAcq | Ad 4 - Carousel - Atlanta | Pending | v1,car-franchiseacq-ad-4-carousel-atlanta-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242078268120488,Ad 4 - Carousel - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,,124.76,2075,37,CAR | FranchiseAcq | Ad 4 - Carousel - Retargeting | Pending | v1,car-franchiseacq-ad-4-carousel-retargeting-pending-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242580166790488,Meet CEFA | Chicago | Growth,120242580166820488,USA |  Chicago | National | Tradeshow,120242580166810488,USA | National | Re-targeting,ACTIVE,CAMPAIGN_PAUSED,,360.22,31129,512,UNK | Tradeshow | Meet CEFA | Chicago | v1,unk-tradeshow-meet-cefa-chicago-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120242580234820488,Attention | Chicago | Fast-Growing,120242580166820488,USA |  Chicago | National | Tradeshow,120242580166800488,USA | National | interest + HHI,ACTIVE,CAMPAIGN_PAUSED,,56.1,11958,157,UNK | Tradeshow | Attention | Chicago | v1,unk-tradeshow-attention-chicago-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
